SE;id;Cod_cidade;cods_ride.local;cods_ride.Cod estacao;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;nivel;Rt;pop;receptivo;transmissao;nivel_inc;Sum of historico_inmet.Sum of PRECIPITA?€O TOTAL, HORæRIO (mm);Sum of historico_inmet.Average of TEMPERATURA DO AR - BULBO SECO, HORARIA (›C);Sum of historico_inmet.Average of TEMPERATURA MæXIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of TEMPERATURA M™NIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of UMIDADE RELATIVA DO AR, HORARIA (%)
202037;520790720203719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,14107143;22,23988095;19,97619048;28,2987013
202034;520790720203419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,95059524;22,93452381;20,98928571;37,92391304
202033;520790720203319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,90238095;19,90297619;17,8577381;39,98780488
202032;520790720203219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,25595238;17,96071429;16,6547619;37,52702703
202031;520790720203119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,20238095;19,03035714;17,39821429;38,2967033
202030;520790720203019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,47844311;18,3988024;16,51976048;45,11594203
202029;520790720202919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,91904762;18,8547619;17,00357143;39,05263158
202028;520790720202819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,1125;18,95059524;17,26309524;44,75824176
202027;520790720202719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,75595238;19,62797619;17,84702381;42,99065421
202026;520790720202619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,07797619;18,95238095;17,20119048;47,00952381
202023;520790720202319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,73630952;19,55357143;17,84047619;65,81203008
202020;520790720202019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,00178571;19,72678571;18,32738095;69,86060606
202001;520790720200119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,01964286;21,71904762;20,38392857;41,95348837
201952;520790720195219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,90833333;23,77202381;22,17916667;44,76315789
201951;520790720195119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,77440476;23,63095238;21,90357143;44,53773585
201942;520790720194219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,4702381;25,53809524;23,41845238;24,15277778
201938;520790720193819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,09702381;25,18928571;22,97916667;23,1097561
201937;520790720193719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,98809524;23,99583333;21,99047619;27,31764706
201936;520790720193619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,01428571;23,94583333;22,08869048;25,90322581
201935;520790720193519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,09821429;21,93809524;20,29107143;32,9625
201934;520790720193419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,81071429;22,71845238;20,9172619;29,73809524
201933;520790720193319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,29702381;20,27619048;18,36071429;34,24390244
201932;520790720193219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,97065868;19,8005988;18,16826347;41,27272727
201931;520790720193119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,22440476;21,19166667;19,29047619;36
201930;520790720193019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,81547619;18,63154762;17,02559524;36,31034483
201929;520790720192919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,63214286;19,70119048;17,59880952;34,70588235
201928;520790720192819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18;18,86666667;17,15595238;40,08045977
201927;520790720192719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,93053892;19,9508982;17,89341317;42,27272727
201926;520790720192619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,31607143;19,2577381;17,43988095;45,28
201925;520790720192519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,64940476;19,47678571;17,82559524;49,32258065
201924;520790720192419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,70898204;19,47964072;17,99640719;56,71428571
201923;520790720192319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,5239521;20,31976048;18,71616766;58,92517007
201922;520790720192219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,44821429;21,3422619;19,56845238;63,67567568
201919;520790720191919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,10238095;21,84285714;20,41666667;77,5508982
201907;520790720190719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,64634146;20,14146341;19,1097561;59,51219512
201904;520790720190419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,57440476;23,48511905;21,6797619;46,76056338
201839;520790720183919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,13532934;25,0760479;23,08443114;31,84337349
201837;520790720183719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,76130952;22,75535714;20,76190476;29,43902439
201835;520790720183519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,60654762;21,40357143;19,86547619;25,6
201834;520790720183419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,84761905;21,71309524;20,02619048;28,04504505
201833;520790720183319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,77857143;20,57738095;18,99702381;35,21014493
201832;520790720183219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,82678571;22,80178571;20,91845238;33,53424658
201831;520790720183119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,21666667;21,29047619;19,15297619;23,4765625
201830;520790720183019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,47261905;18,44761905;16,5797619;36,04458599
201829;520790720182919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,94761905;18,91785714;17,06428571;39,96341463
201827;520790720182719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,32142857;18,3577381;16,32321429;34,85714286
201826;520790720182619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,11488095;18,06547619;16,13571429;38,65868263
201825;520790720182519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,38154762;18,17083333;16,53392857;42,39634146
201824;520790720182419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,06547619;19,95416667;18,16904762;39,0738255
201823;520790720182319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,69401198;20,56886228;18,84191617;43,36054422
201818;520790720181819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,2077381;20,96130952;19,4672619;63,25595238
201816;520790720181619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,19404762;19,75892857;18,67678571;75,89285714
201807;520790720180719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,60238095;22,4202381;20,83392857;50,30722892
201805;520790720180519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,73392857;21,36309524;20,20178571;64,38690476
201748;520790720174819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,01904762;21,71904762;20,375;29,7394958
201742;520790720174219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;25,0422619;25,95119048;24,18035714;23,41059603
201741;520790720174119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,57261905;25,58809524;23,54940476;18,4516129
201726;520790720172619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,67916667;18,44345238;16,99047619;54,29761905
201725;520790720172519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,0952381;18,87142857;17,28988095;50,58928571
201723;520790720172319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,69285714;20,51964286;18,84107143;54,07738095
201722;520790720172219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,33511905;21,13869048;19,52559524;57,67857143
201718;520790720171819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,55357143;20,23928571;18,8952381;68,88690476
201712;520790720171219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,85833333;21,55654762;20,20297619;73,80357143
201710;520790720171019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,23035714;23,12142857;21,35952381;54,16666667
201709;520790720170919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,1202381;20,73511905;19,50178571;72,5
201708;520790720170819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,62202381;21,39642857;19,92142857;67,875
201707;520790720170719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,83333333;20,3827381;19,3577381;71
201706;520790720170619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,61607143;21,17440476;20,13511905;70,19047619
201705;520790720170519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,33690476;22,10297619;20,64940476;57,7202381
201704;520790720170419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,61607143;21,28988095;19,96964286;67,48809524
201703;520790720170319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,99940476;20,67738095;19,36190476;74,92261905
201648;520790720164819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,30178571;23,12857143;21,525;55,7202381
201637;520790720163719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,8422619;24,78511905;22,92083333;27,35365854
201636;520790720163619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,84107143;23,68869048;21,98095238;32,1626506
201635;520790720163519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,14404762;23,03988095;21,3422619;38,69277108
201634;520790720163419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,08035714;21,93928571;20,2827381;49,79518072
201633;520790720163319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,72083333;23,64821429;21,86607143;44,6547619
201632;520790720163219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,82202381;22,87738095;20,72797619;37,12804878
201631;520790720163119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,24464286;19,2047619;17,33690476;51,46987952
201630;520790720163019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,0797619;19,91190476;18,31488095;48,2994012
201629;520790720162919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,825;21,88035714;19,71904762;45,08333333
201628;520790720162819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,15535714;21,17797619;19,18869048;42,35714286
201627;520790720162719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,45714286;20,32321429;18,6077381;52,26785714
201626;520790720162619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,93511905;18,63630952;17,29880952;58,30952381
201625;520790720162519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,8797619;19,65416667;18,10357143;53,5952381
201622;520790720162219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,59285714;21,55595238;19,60952381;54,66666667
201621;520790720162119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,34107143;21,15535714;19,5547619;63,11309524
201620;520790720162019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,15714286;22,02083333;20,39345238;67,70833333
201619;520790720161919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,52083333;22,43392857;20,60595238;54
201542;520790720154219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;25,05654762;26,05833333;24,09107143;39,79761905
201541;520790720154119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;25,30714286;26,26428571;24,35238095;29,04166667
201538;520790720153819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,575;25,64821429;23,45714286;31,6547619
201537;520790720153719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,61785714;24,54464286;22,75892857;43,85119048
201535;520790720153519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,5047619;23,57857143;21,45714286;37,30357143
201534;520790720153419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,93869048;23,87797619;21,97857143;40,625
201533;520790720153319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,38988095;21,29464286;19,4327381;51,2202381
201532;520790720153219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,12619048;18,95238095;17,32916667;52,4702381
201520;520790720152019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,07738095;19,65892857;18,5577381;77,375
201507;520790720150719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,59090909;24,55757576;22,44545455;64,60606061
201506;520790720150619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,01666667;24,48333333;22,21666667;59,33333333
201505;520790720150519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;25,45454545;26,82;24,87;55,27272727
201504;520790720150419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,56296296;24,64303797;22,78987342;68,32098765
201503;520790720150319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,76666667;25,21392405;22,59367089;62,33333333
201502;520790720150219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;26,36666667;27,34102564;25,22307692;51,23076923
201501;520790720150119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;25,04021739;26,01304348;23,92173913;54,05434783
201453;520790720145319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,01052632;23,06644737;20,98421053;69,76973684
201452;520790720145219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,05892857;21,66547619;20,46547619;77,48214286
201451;520790720145119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,06904762;20,71964286;19,5077381;83,08333333
201450;520790720145019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,0952381;19,5297619;18,69761905;84,50595238
201449;520790720144919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,60239521;21,26227545;19,98263473;73,76646707
201448;520790720144819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,27738095;20,83809524;19,78511905;82,91666667
201445;520790720144519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,4775;25,45714286;23,66103896;57,6875
201444;520790720144419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,15340909;22,96436782;21,36781609;68,03409091
201442;520790720144219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;25,61309524;26,49345238;24,72619048;26,4047619
201441;520790720144119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,20178571;23,04583333;21,36190476;35,36309524
201440;520790720144019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,20952381;25,11845238;23,43392857;49,32142857
201439;520790720143919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;23,47202381;24,34285714;22,61190476;47,01190476
201438;520790720143819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;24,09583333;24,95416667;23,23333333;32,25
201437;520790720143719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;20,84821429;21,66607143;20,0577381;40,58333333
201435;520790720143519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;22,48511905;23,4327381;21,47380952;37,48214286
201434;520790720143419589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,16666667;20,08452381;18,19583333;46,38095238
201433;520790720143319589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,9;20,76964286;19,04702381;41,64880952
201432;520790720143219589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,4827381;20,39107143;18,575;46,46428571
201431;520790720143119589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,57380952;19,39940476;17,81904762;64,86904762
201430;520790720143019589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;19,44285714;20,26964286;18,53809524;59,06547619
201429;520790720142919589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,09583333;19,01904762;17,12321429;59,91071429
201428;520790720142819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,10654762;19,03392857;17,08511905;60,36904762
201427;520790720142719589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,96428571;19,99761905;17,96607143;54,125
201426;520790720142619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;17,75952381;18,61130952;16,84285714;65,625
201425;520790720142519589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,7952381;19,46190476;18,11904762;71,05357143
201418;520790720141819589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;18,50119048;19,24940476;17,68630952;72,92857143
201406;520790720140619589;520790;Flores de Goias;A024;0;0;0;0;0;0;1;0;170050;0;0;0;0;21,67083333;22,63095238;20,79821429;64,19047619
202227;520017520222719684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;22,5;23;21,9;46,33333333
202226;520017520222619684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;17,22743902;18,17682927;16,17682927;59,03658537
202225;520017520222519684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,11796407;19,11017964;17,16347305;59,82634731
202137;520017520213719684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;24,03952096;25,05568862;23,03473054;29
202136;520017520213619684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;24,81219512;25,81656442;23,6993865;23,75342466
202133;520017520213319684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;19,85059524;20,71190476;18,92083333;29,52173913
202132;520017520213219684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;19,4797619;20,51071429;18,38214286;29,83870968
202131;520017520213119684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;17,6748503;18,61736527;16,75269461;33,4375
202130;520017520213019684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,23952096;19,31916168;17,18622754;34,2195122
202129;520017520212919684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,93113772;19,90838323;17,9257485;35,95238095
202128;520017520212819684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,09820359;19,12814371;16,93952096;37,61538462
202127;520017520212719684;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;16,98452381;18,00714286;15,93095238;37,02380952
202051;520017520205119589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;22,5952381;23,55595238;21,66428571;43,93181818
202040;520017520204019589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;24,58562874;25,64251497;23,49401198;23,03658537
202038;520017520203819589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;22,58452381;23,5922619;21,67321429;28,93589744
202037;520017520203719589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;21,14107143;22,23988095;19,97619048;28,2987013
202036;520017520203619589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;20,92797619;21,83035714;19,95297619;32,70886076
202035;520017520203519589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;20,45297619;21,41785714;19,5047619;35,525
202034;520017520203419589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;21,95059524;22,93452381;20,98928571;37,92391304
202033;520017520203319589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,90238095;19,90297619;17,8577381;39,98780488
202032;520017520203219589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;17,25595238;17,96071429;16,6547619;37,52702703
202024;520017520202419589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,99702381;19,83154762;18,18809524;53,84
202023;520017520202319589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;18,73630952;19,55357143;17,84047619;65,81203008
202001;520017520200119589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;21,01964286;21,71904762;20,38392857;41,95348837
201952;520017520195219589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;22,90833333;23,77202381;22,17916667;44,76315789
201951;520017520195119589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;22,77440476;23,63095238;21,90357143;44,53773585
201942;520017520194219589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;24,4702381;25,53809524;23,41845238;24,15277778
201938;520017520193819589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;24,09702381;25,18928571;22,97916667;23,1097561
201937;520017520193719589;520017;Agua Fria de Goias;A024;0;0;0;0;0;0;1;0;57930;0;0;0;0;22,98809524;23,99583333;21,99047619;27,31764706
